report_id,source_record_id,product_code,event_type,source_narrative,assertion_text,assertion_status_rater2,routing_action_rater2,evidence_insufficient_rater2,citation_unresolved_rater2,policy_contradiction_rater2,adjudication_note
MAUDE-ECG-0022,MW5165356,MLO,Injury,Event Description: PATIENT STATES SHE WAS WEARING REACT DX CARDIAC MONITOR AND STATES SHE FELT A BURNING AND SEVERE ITCH. SHE STATES THAT BATTERY APPEARED CORRODED AND SHE CONTINUES TO FEEL PAIN AND HAS AN OBVIOUS SCABBED AREA.,SHE STATES THAT BATTERY APPEARED CORRODED AND SHE CONTINUES TO FEEL PAIN AND HAS AN OBVIOUS SCABBED AREA.,confirmed,CAPA_INVESTIGATE,yes,not_assessable,not_assessable,"Patient reports a visible corroded battery together with burning, itching, pain, and a scabbed skin area at the wear site; no manufacturer investigation or root-cause narrative is present in this record, so causal confirmation is missing even though the injury and corrosion observation themselves are directly asserted."
MAUDE-ECG-0024,MW5174152,MLO,Injury,"Event Description: MY NAME IS (B)(6). FIRST, I WANT TO MAKE IT CLEAR I AM OUT TO TRASH BOSTON SCIENTIFIC BUT A COMPANY LIKE BOSTON SCIENTIFIC SHOULD KNOW BETTER BECAUSE PEOPLE DIE EVERYDAY FROM ALLERGIC REACTIONS. THE BODYGUARD MINI THE HEART MONITOR FROM BOSTON SCIENTIFIC COME IN A BLUE WHITE BOX THE DEVICE AND THE GLUE STRIPS YOU PLACE IT ON CHEST TO HOLD THE DEVICE, IT WAS ON ME FOR 2 WEEKS WHEN I REMOVE THE DEVICE I SCREAM RUNNING OUT OF MY ROOM I REACH OUT TO BOSTON SCIENTIFIC TOLD THEM WHAT HAPPEN THEY RESPONSE WAS OH I UNDERSTAND YOU HAVE A LITTLE SKIN IRRITATION CAN YOU SEND US A PICTURE AND I DID BUT AFTER I LOOK THE PICTURE I SEND TO THEM DON'T SHOW THE WHOLE THING, I KNEW I HAD TO HAD SOMEONE IN THE MEDICAL FIELD TO WHAT THAT THING DID TO MY SKIN SO I WENT BACK TO THE CARDIAC UNIT THAT PUT THAT DEVICE ON ME, WHEN I GOT THERE I REMOVE MY SCARF TO SHOW THE TECH MY CHEST ALL SHE CAN SAY OH MY GOD OH MY GOD, I AM GOING TO GET BOSTON SCIENTIFIC RIGHT NOW I AM A WITNESS. MY PROBLEM WITH THIS THING IS THAT THERE'S NO WARNING LABEL ON IT, THERE'S NO WARNING LABEL STATED WHAT THIS THING HAVE IN CASE A PATIENT IS ALLERGIC TO WHAT'S IN THAT GLUE STRIPS TO HOLD THE DEVICE ON CHEST, PEOPLE DIED FROM ALLERGIC REACTION EVERYDAY AND THEY CAN DIE TOO FROM LITTLE SKIN IRRITATION IF NOT GETTING TREATED FOR IT. EVERY TIME I LOOK AT MYSELF IN THE MIRROR AND SEE THAT BIG BLACK THING ON MY CHEST I GET MAD BECAUSE IT COULD OF BEEN PREVENTED IF ONLY THERE WAS A WARNING LABEL ON IT AND THAT MAKE ME REALLY MAD BECAUSE BOSTON SCIENTIFIC SEE NOTHING WRONG WITH NOT PUTTING A WARNING LABEL ON THEIR DEVICE, MY COMPLAINT IS A JOKE TO THEM TO A POINT I CONTACTED A LAWYER. INSTEAD OF SINCERELY APOLOGIZING, ADMITTING THEIR WRONG AND SAYING FROM NOW ON THEY ARE GONNA DO THINGS DIFFERENTLY THEY SEE IT AS A JOKE. ONE OF THEIR PEOPLE SAID THAT THEY ONLY DO WHAT THE DOCTOR ASK TO DO BECAUSE THEY HAVE OTHER ALTERNATIVE FOR WHAT THEY PUT ON ME, BUT I SEE THE SAME DEVICE ONLINE FOR SALE DID THEY COME WITH A MAGICAL DOCTOR BECAUSE THERE'S NO WARNING LABEL ON THEM BECAUSE MONEY COME FIRST AND BOSTON SCIENTIFIC NEED TO ANSWER FOR THAT, WE TALKING ABOUT A MEDICAL DEVICE HERE. ON THE TOP OF THE BOX SHOULD SAY PATIENT WHO'S ALLERGIC TO ACRYLIC ADHESIVE OR SENSITIVE SKIN SHOULD USE THIS DEVICE AND I FIND STRANGE THAT THE FDA WOULD LET BOSTON SCIENTIFIC OR ANY OTHER COMPANY THAT'S PUTTING A MEDICAL DEVICE OUT THERE WITH NO WARNING LABEL, BOSTON SCIENTIFIC AND THE FDA SHOULD KNOW BETTER THAN THAT, THAT'S MY WHOLE ISSUE WITH THIS THING BECAUSE IF THERE WAS A WARNING LABEL ON THIS THING MY CHEST WOULDN'T BE THE WAY IT IS NOW, I WOULD OF NEVER THIS THING ON ME IF I HAD KNOWN. AND THEY NEED TO ANSWER FOR THAT BECAUSE IT WRONG WHAT'S WRONG WITH YOU PEOPLE? THIS IS WRONG. THIS IS WHAT BOSTON SCIENTIFIC NO WARNING LABEL DID TO ME IF YOU ARE ALLERGIC TO ACRYLIC ADHESIVES OR VERY SENSITIVE SKIN DON¿T PUT THIS THING ON YOU. THAT¿S ALL THEY HAD TO PUT ON BOX WIDE AND CLEAR FOR TO SEE. THIS LOOK WORSE THAN WHAT SEE HERE ON THIS PICTURE AND EVEN AFTER IT HEAL THAT SCAR WILL NEVER GO AWAY AND THAT IS WHY THEY NEED TO CHANGE HOW THEY DO THINGS THIS IS NOT A JOKE, I AM NOT A JOKE THE BURNING ITCHING THAT BIG DISGUSTING BLACK SCAR IS NOT A JOKE YOU NEED TO MAKE SURE FROM THEY DO IT THE RIGHT WAY WITH THE WARNING LABEL, YES IT LOOK WORSE THAN IT LOOK IN THE PICTURE BUT STILL I AM LUCKY. REF REPORTS: MW5174153, MW5174154.","MY PROBLEM WITH THIS THING IS THAT THERE'S NO WARNING LABEL ON IT, THERE'S NO WARNING LABEL STATED WHAT THIS THING HAVE IN CASE A PATIENT IS ALLERGIC TO WHAT'S IN THAT GLUE STRIPS TO HOLD THE DEVICE ON CHEST.",suspected,CAPA_INVESTIGATE,yes,not_assessable,not_assessable,"Patient reports a severe, permanently-scarring adhesive-site skin reaction and explicitly alleges the packaging carries no allergen warning for the adhesive; the allergic-reaction causal theory is the patient's own, unconfirmed by any manufacturer investigation in this record, so the specific labeling defect is 'suspected' rather than confirmed, but the severity (permanent scarring) and the explicit labeling allegation both warrant investigation."
MAUDE-ECG-0025,1000165971-2025-00691,MWJ,Malfunction,"Event Description: REPORTEDLY, THE DEVICE WAS CONNECTED AND WORKING DURING THE FULL 7 DAYS, HOWEVER NO ECG WAS RECORDED. THE CLIENT WANTS TO KNOW BASED ON THE FILES IF THE DEVICE MIGHT HAVE A PROBLEM. MEANWHILE THEY PERFORMED A QUICK 10 MIN TEST AND ALL SEEMS NORMAL. THE DEVICE WILL BE USED AGAIN.Event Description: REPORTEDLY, THE DEVICE WAS CONNECTED AND WORKING DURING THE FULL 7 DAYS, HOWEVER NO ECG WAS RECORDED. THE CLIENT WANTS TO KNOW BASED ON THE FILES IF THE DEVICE MIGHT HAVE A PROBLEM. MEANWHILE THEY PERFORMED A QUICK 10 MIN TEST AND ALL SEEMS NORMAL. THE DEVICE WILL BE USED AGAIN. Manufacturer Narrative: BASED ON THE ATTACHED FILES, THE ROOT CAUSE COULD NOT BE IDENTIFIED. THE DEVICE WAS MANUFACTURED IN 2018, SO IT COULD BE A PROBLEM RELATED TO ONE OF THE ELECTRONIC BOARDS, BUT THIS DOES NOT APPEAR IN THE ATTACHED FILES. IF THE REPORTED PROBLEM RECURS, I RECOMMEND THAT YOU SEND THE DEVICE TO THE REPAIR CENTER SO THAT THEY CAN PERFORM A FUNCTIONAL AND RECORDING TEST. PLEASE LET ME KNOW IF YOU WANT ME TO DO IT NOW.","REPORTEDLY, THE DEVICE WAS CONNECTED AND WORKING DURING THE FULL 7 DAYS, HOWEVER NO ECG WAS RECORDED.",suspected,MONITOR,yes,not_assessable,not_assessable,"A full 7-day study yielded no recorded ECG, but a subsequent quick functional test appeared normal and the manufacturer states the root cause could not be identified from the files provided; device will continue in use, with repair-center testing recommended only if the problem recurs."
MAUDE-ECG-0029,2183461-2025-00023,MWJ,Malfunction,"Event Description: THE CUSTOMER REPORTED THAT AFTER PLACING A HOLTER ECG DEVICE ON AN EXTERNAL PATIENT, THE PATIENT RETURNED HALF AN HOUR LATER COMPLAINING OF BURNING SENSATIONS. WHEN EXAMINED, THE PATIENT PRESENTED SKIN REDNESS IN THE AREA UNDERNEATH THE DEVICE, AND THE DEVICE BURNED TO THE TOUCH AND WAS OFF. THE CUSTOMER ALSO NOTED THAT WHEN THEY OPENED THE DEVICE'S COVER, THE BATTERY HAD EXPLODED. THERE WAS NO REPORT OF MEDICAL INTERVENTION REQUIRED, AND NO FURTHER CLINICAL INFORMATION WAS PROVIDED BY THE CUSTOMER DURING FOLLOW-UP. DEVICE INSPECTION IS PENDING.Event Description: THE CUSTOMER REPORTED THAT AFTER PLACING A HOLTER ECG DEVICE ON AN EXTERNAL PATIENT, THE PATIENT RETURNED HALF AN HOUR LATER COMPLAINING OF BURNING SENSATIONS. WHEN EXAMINED, THE PATIENT PRESENTED SKIN REDNESS IN THE AREA UNDERNEATH THE DEVICE, AND THE DEVICE BURNED TO THE TOUCH AND WAS OFF. THE CUSTOMER ALSO NOTED THAT WHEN THEY OPENED THE DEVICE'S COVER, THE BATTERY HAD EXPLODED. THERE WAS NO REPORT OF MEDICAL INTERVENTION REQUIRED, AND NO FURTHER CLINICAL INFORMATION WAS PROVIDED BY THE CUSTOMER DURING FOLLOW-UP. Manufacturer Narrative: THE DEVICE WAS RETURNED FOR INSPECTION WHERE IT WAS DETERMINED THAT THE INTERNAL PCBA MAINBOARD WAS FAULTY. THE H12+ IS INDICATED FOR USE IN A CLINICAL SETTING, BY QUALIFIED MEDICAL PROFESSIONALS ONLY, FOR RECORDING ECG DATA OF PATIENTS REQUIRING AMBULATORY (HOLTER) MONITORING. THE H12+ PROVIDES TWELVE CHANNELS OF CONTINUOUS ECG DATA TYPICALLY RECORDED OVER A 24-HOUR, 48-HOUR, OR 7-DAY PERIOD. ALTHOUGH THERE WAS NO SERIOUS INJURY AS A RESULT OF THE REPORTED INCIDENT, IF A SIMILAR EVENT WERE TO RECUR IT WOULD BE LIKELY TO CAUSE OF CONTRIBUTE TO A SERIOUS INJURY. Manufacturer Narrative: THE H12+ IS INDICATED FOR USE IN A CLINICAL SETTING, BY QUALIFIED MEDICAL PROFESSIONALS ONLY, FOR RECORDING ECG DATA OF PATIENTS REQUIRING AMBULATORY MONITORING. THE H12+ PROVIDES TWELVE CHANNELS OF CONTINUOUS ECG DATA TYPICALLY RECORDED OVER A 24-HOUR, 48-HOUR, OR 7-DAY PERIOD. A MINOR BURN IS DEFINED AS A BURN THAT AFFECTS ONLY THE UPPER LAYERS OF SKIN, CAUSING REDNESS AND PAIN WITHOUT DAMAGING DEEPER LAYERS. MINOR BURNS ARE TYPICALLY CLASSIFIED AS FIRST-DEGREE BURNS, WHICH CAN COVER LESS THAN 10% OF THE SKIN SURFACE IN ADULTS AND LESS THAN 5% IN CHILDREN. THEY ARE CHARACTERIZED BY RED, UNBLISTERED SKIN AND ARE OFTEN CAUSED BY SUNBURN OR BRIEF CONTACT WITH HOT SURFACES. IN THIS EVENT, THERE IS NO INDICATION THAT THE REPORTED EVENT WAS SERIOUS IN NATURE AND THERE WAS NO REPORT OF MEDICAL OR SURGICAL INTERVENTION REQUIRED TO PRECLUDE PERMANENT IMPAIRMENT OF A BODY FUNCTION OR PERMANENT DAMAGE TO A BODY STRUCTURE, WHICH CONCLUDES A SERIOUS INJURY DID NOT OCCUR IN THIS CASE. THE EXACT CAUSE OF THE REPORTED EVENT IN UNDETERMINED AT THIS TIME AS DEVICE INSPECTION IS PENDING. HOWEVER, IF A SIMILAR EVENT WERE TO RECUR IT WOULD BE LIKELY TO CAUSE OF CONTRIBUTE TO A SERIOUS INJURY. INVESTIGATION IS ON-GOING, ALL ADDITIONAL AND RELEVANT INFORMATION RECEIVED WILL BE PROVIDED IN A FOLLOW-UP REPORT.","THE CUSTOMER ALSO NOTED THAT WHEN THEY OPENED THE DEVICE'S COVER, THE BATTERY HAD EXPLODED.",confirmed,FIELD_SAFETY_CORRECTIVE_ACTION,no,not_assessable,not_assessable,"Manufacturer confirms the root cause as a faulty internal PCBA mainboard leading to a battery explosion and a device hot enough to burn a patient's skin; the manufacturer's own narrative explicitly states that a recurrence of this confirmed hardware failure mode would likely cause a serious injury, which supports proactive field/hardware corrective action rather than investigation alone."
MAUDE-ECG-0031,22737635,MWJ,Malfunction,"Event Description: THE PATIENT WORE BIOTEL HOLTER MONITOR FROM [DATE REDACTED] TO [DATE REDACTED] - APPROXIMATELY 7 DAYS, AND SUSTAINED A LEFT SIDE BURN ON THE CHEST. PATIENT¿S MOTHER INFORMED STAFF IN FOLLOW UP CALL SHE WOULD LET THE BURN ¿BREATHE¿ AND PATIENT INDICATED THE BURN ITCHED. PATIENT HOLTER MONITOR PLACED AGAIN ON [DATE REDACTED], INSTRUCTED TO WEAR 7 DAYS. PATIENT WAS SEEN AS FOLLOW UP ON [DATE REDACTED] IN CARDIOLOGY TO REVIEW HOLTER MONITOR RESULTS. NO NOTED DISCUSSION WITH PROVIDER ON [DATE REDACTED] REGARDING BURN FROM MONITOR FROM [DATES REDACTED]-TIME FRAME. AT THE [DATE REDACTED] VISIT, THE EKG [ELECTROCARDIOGRAM] TECH NOTICED A RED AREA ON PATIENT¿S CHEST, ASKED MOM ABOUT IT. MOM STATED SHE THOUGHT THAT IT WAS A BURN REMOVED THE HOLTER AFTER 6 DAYS HOPING THAT THE AIR WOULD HELP TO HEAL THE AREA. PROVIDER NOTIFIED OF THE AREA AND CONCERN FOR BURN. PROVIDER NOT CONCERNED AT TIME OF [DATE REDACTED] APPOINTMENT. UPDATE ON [DATE REDACTED], PATIENT IS DOING FINE. WE FOLLOWED UP WITH PATIENT¿S MOTHER YESTERDAY [DATE REDACTED], ASKING HOW THE AFFECTED AREA LOOKED AND WAS THERE ANY FURTHER IRRITATION. MOM REPORTS AREA IS HEALED, SOMETIMES ITCHY FOR PATIENT. PATIENT¿S MOTHER WAS ASKED TO SEND DOCUMENTATION OF THE AREA THROUGH THE PATIENT PORTAL FOR RECORDS. PATIENT¿S MOTHER SENT THIS LATE YESTERDAY AFTERNOON. CONFIRMED THIS MORNING INFORMATION UPLOADED. NO OPEN WOUND. APPEARS SLIGHTLY BROWNISH/RED IN COLOR. PATIENT IS TO HAVE ANOTHER HOLTER DEVICE ORDERED AND WE HAVE SHARED WITH MOM THAT SENSITIVE STICKERS FOR HOLTER PLACEMENT WOULD BE SENT TO THE FAMILY.","THE PATIENT WORE BIOTEL HOLTER MONITOR FROM [DATE REDACTED] TO [DATE REDACTED] - APPROXIMATELY 7 DAYS, AND SUSTAINED A LEFT SIDE BURN ON THE CHEST.",confirmed,MONITOR,yes,not_assessable,not_assessable,"Skin burn/redness under a 7-day Holter placement is confirmed by direct clinical observation and later documentation, and the area was reported healed with the provider not concerned; no manufacturer device investigation or root-cause narrative is present, so whether this reflects a device/adhesive defect versus prolonged-wear skin sensitivity cannot be established from this record alone, though the clinic's own switch to 'sensitive stickers' suggests a known adhesive-related risk."
MAUDE-ECG-0032,23335138,MWJ,Malfunction,"Event Description: COWORKER REACHED OUT TO ME. PATIENT RETURN HOLTER TO THE [REDACTED] OFFICE. WHEN THEY WENT TO DOWNLOAD IT, THE HOLTER DISPLAYED AN ERROR MESSAGE. WE WERE UNABLE TO DOWNLOAD THE HOLTER AND SEE THE REORDERED INFORMATION. BILLERS WERE ASKED TO CREDIT THE HOOK-UP, ORDERING MD WAS ASKED IF THEY WANT THE HOLTER REPEATED. HOLTER WAS PULLED FROM SERVICE AND SENT FOR REPAIR.","WHEN THEY WENT TO DOWNLOAD IT, THE HOLTER DISPLAYED AN ERROR MESSAGE. WE WERE UNABLE TO DOWNLOAD THE HOLTER AND SEE THE REORDERED INFORMATION.",confirmed,CAPA_INVESTIGATE,yes,not_assessable,not_assessable,"Confirmed failure to retrieve a completed Holter recording, resulting in loss of diagnostic data and a decision to repeat the study; the unit was pulled from service and sent for repair but no root-cause finding is reported in this record, so the failure mode remains uninvestigated pending repair-center analysis."
MAUDE-ECG-0036,MW5159797,MWJ,Injury,Event Description: I USED A PHILIPS HOLTER MONITOR AND AFTER USE I NOTICED I HAD BURNS ON MY SKIN. THEY STARTED OUT AS STINGING AREAS AND AFTER REMOVING THE MONITOR I COULD VISIBLY SEE THE DAMAGE. I HAD THE MONITOR ON FOR TWO WEEKS AND NOW I HAVE A SCAR ON THE CENTER OF MY CHEST.,I HAD THE MONITOR ON FOR TWO WEEKS AND NOW I HAVE A SCAR ON THE CENTER OF MY CHEST.,confirmed,CAPA_INVESTIGATE,yes,not_assessable,not_assessable,"Patient reports permanent scarring following two weeks of continuous device wear; no manufacturer investigation is present in this record to establish whether this reflects an adhesive/device defect or a known consequence of extended continuous wear, so the causal mechanism is unconfirmed even though the injury itself is directly asserted; the pattern of similar skin-injury reports across this Holter product family supports investigation."
MAUDE-ECG-0037,MW5164264,MWJ,Injury,"Event Description: I WAS WEARING A PHILLIPS BIOTEL EVENT MONITOR AFTER I HAD A SYNCOPE EVENT AT WORK. I HAD THE MONITOR ON AND HAD ANOTHER EVENT THE NEXT MORNING WHILE STILL WEARING THE MONITOR, I HAD A SYNCOPAL EVENT WHILE DRIVING MY CAR. I PASSED OUT FOR SECOND AND CAME TO SLOWLY ROLLING DOWN THE SIDE OF THE ROAD. I WENT TO THE ER AND WHEN THE PHILIPS BIOTEL MONITOR WAS INTERROGATED IT WAS REPORTED THAT NO EVENTS SHOWED UP ON THE MONITOR. RECEIVING THIS INFORMATION, IT WAS ASSUMED I MUST HAVE HAD SOME TYPE OF NEURO/SEIZURE EVENT AND MY CARE WAS THEN REFERRED TO NEUROLOGY. I HAD A CLEAR WORK UP NORMAL EEG(ELECTROENCEPHALOGRAM) AND BRAIN MRI FROM NEUROLOGY AND IT HAD BEEN 6 WEEKS SINCE MY SYNCOPE. 2 WEEKS LATER I PASSED OUT AGAIN, THANKFULLY WAS ONLY BRUISED UP, AND DIDN'T SUFFER A HEAD INJURY OR WORSE. AFTER ANOTHER ER VISIT, IT WAS DECIDE TO PUT ANOTHER EVENT MONITOR ON ME FOR 30 DAYS. AFTER ABOUT 3 WEEKS, I HAD ANOTHER SYNCOPE EVENT AND BIOTEL CALLED TO SAY I HAD A 17 SECOND CARDIAC PAUSE AND NEEDED TO GO TO THE ER. I WAS IN THE HOSPITAL FOR SEVERAL DAYS AND EVENTUALLY RECEIVED A PACEMAKER. WITH THE FAULTY PHILLIPS BIOTEL MONITOR BACK IN APRIL, IT DELAYED PROPER CARE BY 10 WEEKS, AND KNOWING THAT I HAD A 17 SECOND CARDIAC PAUSE, FOR ALL THOSE WEEKS I WAS HAD HIGH RISK TO MYSELF, DAUGHTER TO CAUSE TERRIBLE INJURY OR EVEN SUDDEN UNEXPLAINED DEATH, ADDED IN THE ADDITIONAL COST OF MEDICAL WORK UP, ADDITIONAL ER VISITS. IT IS RIDICULOUS FOR THE COST OF WEARING THAT MONITOR FOR 24 HOURS AND IT NOT PICKING UP EVENT I HAD WHILE DRIVING COMPLETELY SHOWS HOW DEFECTIVE THAT MONITOR WAS. IT WAS ABOUT 7:45 AM THAT I PASSED OUT WHILE WEARING THE DEVICE. I WAS TAKEN TO THE ER AND HAD A OVERNIGHT STAY IN THE HOSPITAL.",I WENT TO THE ER AND WHEN THE PHILIPS BIOTEL MONITOR WAS INTERROGATED IT WAS REPORTED THAT NO EVENTS SHOWED UP ON THE MONITOR.,suspected,ESCALATE_TO_HUMAN_IMMEDIATE,yes,not_assessable,not_assessable,"Patient alleges the event monitor failed to record two syncopal episodes (including one while driving) that preceded, by roughly 10 weeks, the eventual detection of a 17-second cardiac pause requiring pacemaker implantation; no manufacturer investigation is present to confirm device malfunction versus normal event-monitor recording/triggering limitations, but the alleged consequence -- a delayed diagnosis of a life-threatening arrhythmia -- is severe enough to warrant immediate human safety review regardless of unconfirmed causality."
MAUDE-ECG-0039,MW5184815,MWJ,Other,Event Description: DATE THE PROBLEM OCCURRED: FALL 2018. THE DEPARTMENT OF TRANSPORTATION REQUIRED ME TO HAVE STRESS TESTING. SINCE DOING THE STRESS TEST AND WEARING A HALTER MONITOR ¿ EKG MACHINE. I HAVE EXPERIENCED MORE PHYSICAL DIFFICULTIES. THEY USED DIFFERENT MEDICINES TO CONTROL MY HEART RATE. TH NURSES DOING THE TEST WERE STUDENTS AT THE TIME AS WELL. I WOULD LIKE THIS TO BE INVESTIGATED AND TO KNOW FOR CERTAIN THAT THE TESTING MACHINES ARE NOT BEING USED TO CONTINUE CAUSING ME MEDICAL PROBLEMS. AFTER ALL THE PROFESSIONAL STATING I WAS AT EXTREME HEALTH RISK AND NOTHING FOUND AFTER TESTING. I THINK THEY ARE MISLEADING AND OR UNDER MINDING THEIR OFFICE WITH (B)(6) AND HOSPITALS. THE DR. THAT REVIEWED TESTING IS NAMED (B)(6). THE OFFICE HAS STATED THEY DO NOT HAVE THE RECORDS. -HEART ULTRASOUND TESTING WAS ALSO DONE.,I HAVE EXPERIENCED MORE PHYSICAL DIFFICULTIES.,mention-only,NO_ACTION,yes,not_assessable,not_assessable,"Complainant describes ongoing general health concerns following a stress test/Holter monitoring episode from 2018 and requests investigation into whether the testing equipment is responsible, but does not assert any specific device malfunction, defect, or adverse event; testing itself found no abnormality; there is not enough concrete safety information about the device to support any routing action beyond noting the request."
MAUDE-ECG-0040,MW5189854,MWJ,Malfunction,Event Description: DESCRIPTION OF EVENT IT WAS REPORTED THAT THE MONITOR GOT WET AND WAS NOT WORKING. THERE WAS NO PATIENT OR USER HARM. THIS REPORT REFLECTS INFORMATION RECEIVED BY FDA IN THE FORM OF A NOTIFICATION PER 803.22 (B)(2).,IT WAS REPORTED THAT THE MONITOR GOT WET AND WAS NOT WORKING.,confirmed,NO_ACTION,no,not_assessable,not_assessable,"Malfunction is confirmed and directly attributed to water exposure (a handling/environmental cause rather than a device design defect), with an explicit statement that there was no patient or user harm."
